Family_ID,City_ID,City_Code,Region,Community_ID,Urban_Rural,Location_Type,Parent_Gender,Parent_Sex,Child_Gender,Child_Sex,Parent_Age,Child_Age,Parent_Education,Family_SES,Comm_Cultural_Policy,Comm_Cultural_Facility,Comm_Cultural_Activity,P_Cog1,P_Cog2,P_Cog3,P_Cog4,P_Cog5,P_Cog6,Parent_Cog_Mean,P_Aff1,P_Aff2,P_Aff3,P_Aff4,P_Aff5,Parent_Aff_Mean,P_Beh1,P_Beh2,P_Beh3,P_Beh4,P_Beh5,Parent_Beh_Mean,Parent_Identity_Overall,C_Cog1,C_Cog2,C_Cog3,C_Cog4,C_Cog5,C_Cog6,Child_Cog_Mean,C_Aff1,C_Aff2,C_Aff3,C_Aff4,C_Aff5,Child_Aff_Mean,C_Beh1,C_Beh2,C_Beh3,C_Beh4,C_Beh5,Child_Beh_Mean,Child_Identity_Overall,FSI1,FSI2,FSI3,FSI4,Family_Socialization,Parent_Cog_Mean_z,Parent_Aff_Mean_z,Parent_Beh_Mean_z,Parent_Identity_Overall_z,Child_Cog_Mean_z,Child_Aff_Mean_z,Child_Beh_Mean_z,Child_Identity_Overall_z,Family_Socialization_z,Family_SES_z,Comm_Cultural_Policy_z,Comm_Cultural_Facility_z,Comm_Cultural_Activity_z,Parent_Identity_c,Family_Socialization_c,Parent_Cog_c,Parent_Aff_c,Parent_Beh_c,Parent_X_Socialization,Urban_X_Parent,Urban_X_Socialization,Three_Way_Interaction,Child_Age_Group,Gender_Combination,Comm_Parent_Identity_Mean,Comm_Socialization_Mean,Comm_Urban_Prop,Region_Central,Region_Western
F1373,6,E6,Eastern,42,0,Rural,1,Male,2,Female,45,14.3,3,1.3,3.18,3.09,3.67,5,3,3,3,3,4,3.5,6,5,6,6,4,5.4,1,1,1,1,1,1.0,3.53,3,4,3,4,4,2,3.33,4,4,4,4,4,4.0,2,1,2,2,2,1.8,3.28,4,4,4,4,4.0,0.05600244119559184,0.8959565621176624,-1.7710874414202322,0.01745795663135055,0.2217754243889392,0.1935803651199204,-0.7537403280214202,0.16284078297552995,0.21553595711027312,-2.04784340454109,-1.193922230300629,-0.8660075868350546,0.4191907086753883,0.01295047418335038,0.2594836670179137,0.05408148928696832,1.1898138391289077,-1.8991921320688445,0.003360436530716578,0.0,0.0,0.0,12-15,Father-Daughter,3.636060606060606,3.909090909090909,0.5757575757575758,0,0
F1382,1,E1,Eastern,2,0,Rural,1,Male,2,Female,43,15.3,3,2.14,3.75,2.82,2.58,2,2,2,2,2,1,1.83,4,3,4,4,3,3.6,1,2,1,2,1,1.4,2.09,3,2,3,2,3,4,2.83,4,3,4,4,4,3.8,3,3,2,4,3,3.0,2.92,5,5,4,5,4.75,-1.673315261214173,-0.4594838931660871,-1.398068322076907,-1.9237418166916238,-0.33177846142343526,0.02452413828052955,0.4798892861648304,-0.26109372205960196,0.8385114595396613,-1.3757121911895405,-0.27818270591716576,-1.2318042348503957,-1.4496517682058534,-1.4270495258166496,1.0094836670179137,-1.6159185107130316,-0.6101861608710926,-1.4991921320688446,-1.4405831883375664,-0.0,0.0,-0.0,12-15,Father-Daughter,3.7009999999999996,3.75,0.55,0,0
F1383,14,W2,Western,96,0,Rural,1,Male,1,Male,46,16.9,3,3.48,2.82,2.41,2.58,2,2,3,2,2,2,2.17,5,5,5,4,6,5.0,3,3,3,2,2,2.6,3.13,2,1,1,2,1,1,1.33,3,3,3,2,3,2.8,1,1,2,2,2,1.6,1.96,3,3,3,3,3.0,-1.3212386032385324,0.5947475720546067,-0.27901096404693065,-0.5217642026250311,-1.9924401188605587,-0.820756995916424,-0.9593452637191285,-1.3915857354866206,-0.6150980461289112,-0.3035028746525456,-1.7722840351743958,-1.787273218873691,-1.4496517682058534,-0.38704952581664953,-0.7405163329820863,-1.2759185107130318,0.7898138391289073,-0.29919213206884443,0.28661649554020063,-0.0,-0.0,0.0,16-18,Father-Son,3.5119999999999996,3.7375,0.5,0,1
F1387,15,W3,Western,102,0,Rural,1,Male,1,Male,37,17.1,1,2.87,3.12,1.74,2.85,3,3,4,3,5,3,3.5,4,4,5,5,5,4.6,6,5,5,5,5,5.2,4.4,3,3,2,3,3,4,3.0,3,5,4,5,4,4.2,4,5,5,4,5,4.6,4.13,6,6,5,6,5.75,0.05600244119559184,0.2935385819915511,2.1456133116846843,1.1902661530139818,-0.14357014024722803,0.3626365919593113,2.1247287717464975,1.1637972531973695,1.6691454627788456,-0.7915981605387894,-1.290315864446257,-2.6949908269117597,-0.9867274849416925,0.8829504741833509,2.0094836670179137,0.05408148928696832,0.389813839128907,2.3008078679311557,1.7742745566571658,0.0,0.0,0.0,16-18,Father-Son,3.3176923076923077,3.826923076923077,0.46153846153846156,0,1
F1389,16,W4,Western,112,0,Rural,2,Female,1,Male,40,12.9,2,3.67,3.61,3.08,3.45,4,4,3,3,3,4,3.5,4,4,4,4,4,4.0,3,4,3,3,3,3.2,3.51,3,3,3,3,3,3,3.0,2,2,3,2,2,2.2,2,3,2,2,2,2.2,2.63,4,5,4,4,4.25,0.05600244119559184,-0.15827490310303177,0.28051771496805755,-0.009503151331468564,-0.14357014024722803,-1.327925676434596,-0.3425304566260032,-0.6025965177823472,0.4231944579200692,-0.15147319544207621,-0.5031011855902974,-0.8795556108356225,0.04199314453422065,-0.007049525816649638,0.5094836670179137,0.05408148928696832,-0.21018616087109265,0.30080786793115566,-0.00359161826380411,-0.0,0.0,-0.0,12-15,Mother-Son,3.465,3.9166666666666665,0.3333333333333333,0,1
F1390,16,W4,Western,109,0,Rural,2,Female,2,Female,40,15.0,1,5.23,3.72,3.19,3.1,3,4,4,4,4,4,3.83,6,5,5,5,7,5.6,3,3,3,3,3,3.0,4.05,3,3,3,3,3,2,2.83,4,5,4,4,4,4.2,1,2,1,1,1,1.2,2.76,1,2,2,1,1.5,0.3977239033484197,1.0465610571491897,0.09400815529639468,0.7184467636646469,-0.33177846142343526,0.3626365919593113,-1.3705551351145455,-0.4495090576307719,-1.8610490509876876,1.0967704864965153,-0.32637952298997935,-0.7305273468293726,-0.5580938893267288,0.5329504741833504,-2.2405163329820863,0.3840814892869684,1.389813839128907,0.10080786793115548,-1.1940842420783442,0.0,-0.0,-0.0,12-15,Mother-Daughter,3.7354999999999996,3.8625,0.55,0,1
F1393,13,W1,Western,86,0,Rural,1,Male,2,Female,41,15.3,2,2.6,2.68,3.14,3.64,4,4,4,4,5,4,4.17,3,3,3,4,4,3.4,2,2,2,1,1,1.6,3.22,5,4,4,4,4,4,4.17,4,2,4,3,3,3.2,2,2,2,1,4,2.2,3.0,4,5,2,4,3.75,0.7498005613240603,-0.610088388197615,-1.2115587624052442,-0.4004392167923448,1.1517459525537281,-0.4826445422376423,-0.3425304566260032,-0.16688605427401695,0.007877456300477073,-1.0076403362589301,-1.9972025148475268,-0.7982674668322133,0.367754677201593,-0.29704952581664923,0.0094836670179137,0.7240814892869682,-0.8101861608710927,-1.2991921320688444,-0.0028171187906742604,-0.0,0.0,-0.0,12-15,Father-Daughter,3.28962962962963,3.6481481481481484,0.4444444444444444,0,1
F1394,12,C6,Central,78,0,Rural,2,Female,2,Female,39,12.8,2,3.42,3.85,3.99,3.22,4,4,4,3,3,2,3.33,3,3,3,3,4,3.2,2,2,2,1,2,1.8,2.65,2,2,3,3,2,2,2.33,3,4,4,3,3,3.4,1,1,1,1,1,1.0,2.12,3,2,2,3,2.5,-0.12003588779222847,-0.7606928832291425,-1.0250492027335814,-1.1688307937326892,-0.8853323472358098,-0.3135883153982518,-1.576160070812254,-1.2031703999154506,-1.0304150477485032,-0.3515122470347991,-0.11752664900778609,0.35331457321608273,-0.352349763431546,-0.8670495258166495,-1.2405163329820863,-0.11591851071303161,-1.0101861608710925,-1.0991921320688445,1.0755890982799268,-0.0,-0.0,0.0,12-15,Mother-Daughter,3.559473684210526,2.9078947368421053,0.3684210526315789,1,0
F1401,6,E6,Eastern,39,0,Rural,2,Female,1,Male,41,13.1,3,3.57,3.2,3.65,2.76,4,2,3,3,2,3,2.83,5,4,5,5,5,4.8,1,1,1,1,1,1.0,3.0,1,2,2,1,2,2,1.67,3,2,2,2,4,2.6,1,2,2,1,1,1.4,1.81,1,2,2,1,1.5,-0.6377956789328766,0.4441430770230789,-1.7710874414202322,-0.6970114043833551,-1.6160234765081443,-0.9898132227558145,-1.1649501994168372,-1.5682251125845923,-1.8610490509876876,-0.23148881607916544,-1.161791018918753,-0.10731824280323603,-1.14103557936308,-0.5170495258166494,-2.2405163329820863,-0.6159185107130316,0.5898138391289072,-1.8991921320688445,1.1584579075528458,-0.0,-0.0,0.0,12-15,Mother-Son,3.795625,3.875,0.5625,0,0
F1403,9,C3,Central,60,0,Rural,1,Male,1,Male,37,14.4,3,4.7,3.55,2.66,3.38,3,3,3,3,2,3,2.83,7,6,7,5,7,6.4,1,1,2,2,1,1.4,3.38,3,2,4,3,2,1,2.5,3,3,3,2,2,2.6,3,3,3,2,2,2.6,2.59,4,3,3,3,3.25,-0.6377956789328766,1.648979037275301,-1.398068322076907,-0.1847503530897925,-0.6971240260596026,-0.9898132227558145,0.06867941476941361,-0.6497003516751397,-0.4074395453191151,0.6726876971199425,-0.5994948197359252,-1.4485726188594863,-0.07802426223796968,-0.13704952581664953,-0.4905163329820863,-0.6159185107130316,2.1898138391289077,-1.4991921320688446,0.06722503084051669,-0.0,-0.0,0.0,12-15,Father-Son,3.2008333333333336,3.5104166666666665,0.2916666666666667,1,0
F1404,13,W1,Western,86,0,Rural,2,Female,1,Male,46,18.9,4,3.88,2.68,3.14,3.64,3,3,1,2,2,2,2.17,1,1,3,1,1,1.4,2,2,2,2,2,2.0,2.02,2,3,3,3,3,2,2.67,2,3,2,2,2,2.2,1,2,2,2,1,1.6,2.43,4,3,3,4,3.5,-1.3212386032385324,-2.116133338512892,-0.8385396430619187,-2.0181056945614904,-0.5089157048833953,-1.327925676434596,-0.9593452637191285,-0.8381156872463091,-0.199781044509319,0.01655960789581103,-1.9972025148475268,-0.7982674668322133,0.367754677201593,-1.4970495258166494,-0.2405163329820863,-1.2759185107130318,-2.8101861608710927,-0.8991921320688445,0.36006486224199163,-0.0,-0.0,0.0,16-18,Mother-Son,3.28962962962963,3.6481481481481484,0.4444444444444444,0,1
F1405,1,E1,Eastern,7,0,Rural,1,Male,2,Female,50,14.9,4,3.24,3.56,4.48,3.65,3,3,2,3,2,3,2.67,4,4,3,4,3,3.6,2,3,2,3,1,2.2,2.88,2,3,2,2,3,2,2.33,4,3,3,2,4,3.2,1,1,2,2,2,1.6,2.53,4,3,4,4,3.75,-0.8034788120978842,-0.4594838931660871,-0.6520300833902559,-0.8587780521602697,-0.8853323472358098,-0.4826445422376423,-0.9593452637191285,-0.7203561025143285,0.007877456300477073,-0.4955403641815594,-0.5834292140449868,1.0171677492439242,0.3849000210261912,-0.6370495258166495,0.0094836670179137,-0.7759185107130318,-0.6101861608710926,-0.6991921320688443,-0.006041565576764921,-0.0,0.0,-0.0,12-15,Father-Daughter,3.5557575757575757,3.537878787878788,0.5757575757575758,0,0
F1406,14,W2,Western,92,0,Rural,2,Female,1,Male,43,16.3,3,5.04,4.35,3.7,3.77,4,4,4,4,4,3,3.83,4,4,5,6,4,4.6,3,3,3,3,3,3.0,3.97,3,3,3,3,4,4,3.33,3,4,4,4,4,3.8,2,3,3,2,3,2.6,3.45,5,5,6,5,5.25,0.3977239033484197,0.2935385819915511,0.09400815529639468,0.6106023318133711,0.2217754243889392,0.02452413828052955,0.06867941476941361,0.36303207701989826,1.2538284611592534,0.9447408072860455,0.685753635539111,-0.03957812280039473,0.590644146921374,0.45295047418335077,1.5094836670179137,0.3840814892869684,0.389813839128907,0.10080786793115548,0.6837213427477872,0.0,0.0,0.0,16-18,Mother-Son,3.7422222222222223,3.8055555555555554,0.5555555555555556,0,1
F1410,11,C5,Central,73,0,Rural,2,Female,1,Male,43,17.4,2,2.98,3.04,3.51,3.37,4,3,3,4,4,2,3.33,4,4,5,3,3,3.8,1,1,1,1,2,1.2,2.87,2,2,3,3,3,1,2.33,4,4,3,3,4,3.6,3,2,1,1,2,1.8,2.58,3,5,4,4,4.0,-0.12003588779222847,-0.3088793981345596,-1.5845778817485696,-0.8722586061416789,-0.8853323472358098,-0.14453208855886093,-0.7537403280214202,-0.6614763101483376,0.21553595711027312,-0.7035809778379915,-1.4188407099737605,-0.29699057881119084,-0.09516960606256787,-0.6470495258166493,0.2594836670179137,-0.11591851071303161,-0.41018616087109283,-1.6991921320688446,-0.1678987837011064,-0.0,0.0,-0.0,16-18,Mother-Son,3.2838461538461536,3.8365384615384617,0.5384615384615384,1,0
F1411,12,C6,Central,78,0,Rural,2,Female,2,Female,46,16.1,2,3.59,3.85,3.99,3.22,3,3,4,4,3,3,3.33,4,4,4,3,4,3.8,3,4,4,2,3,3.2,3.62,3,4,3,2,3,2,2.83,2,1,3,3,2,2.2,1,2,2,3,2,2.0,2.3,2,3,4,3,3.0,-0.12003588779222847,-0.3088793981345596,0.28051771496805755,0.13878294246403686,-0.33177846142343526,-1.327925676434596,-0.5481353923237118,-0.9912031473978851,-0.6150980461289112,-0.2154856919517476,-0.11752664900778609,0.35331457321608273,-0.352349763431546,0.10295047418335068,-0.7405163329820863,-0.11591851071303161,-0.41018616087109283,0.30080786793115566,-0.0762365076210218,0.0,-0.0,-0.0,16-18,Mother-Daughter,3.559473684210526,2.9078947368421053,0.3684210526315789,1,0
F1412,3,E3,Eastern,19,0,Rural,1,Male,2,Female,52,21.4,4,2.89,4.25,3.44,3.17,4,4,3,3,4,4,3.67,3,4,3,3,3,3.2,2,2,1,1,2,1.6,2.94,3,3,3,3,3,2,2.83,4,5,2,3,4,3.6,1,1,1,2,3,1.6,2.49,4,2,4,3,3.25,0.23204077018341215,-0.7606928832291425,-1.2115587624052442,-0.7778947282718124,-0.33177846142343526,-0.14453208855886093,-0.9593452637191285,-0.7674599364071204,-0.4074395453191151,-0.7755950364113716,0.5250975786297319,-0.39182674681516794,-0.4380764825545392,-0.5770495258166495,-0.4905163329820863,0.22408148928696825,-1.0101861608710925,-1.2991921320688444,0.28305221735263464,-0.0,-0.0,0.0,19-22,Father-Daughter,3.5727272727272723,3.8295454545454546,0.5909090909090909,0,0
F1415,1,E1,Eastern,7,0,Rural,1,Male,1,Male,49,20.1,2,4.62,3.56,4.48,3.65,1,1,1,1,1,1,1.0,5,5,6,7,5,5.6,2,2,2,2,2,2.0,2.84,1,2,1,1,2,2,1.5,3,4,3,2,3,3.0,2,2,1,1,1,1.4,2.15,3,4,3,2,3.0,-2.532796514507649,1.0465610571491897,-0.8385396430619187,-0.912700268085908,-1.8042317976843516,-0.6517007690770332,-1.1649501994168372,-1.1678425244958566,-0.6150980461289112,0.608675200610271,-0.5834292140449868,1.0171677492439242,0.3849000210261912,-0.6770495258166496,-0.7405163329820863,-2.4459185107130317,1.389813839128907,-0.8991921320688445,0.5013662321050057,-0.0,-0.0,0.0,19-22,Father-Son,3.5557575757575757,3.537878787878788,0.5757575757575758,0,0
F1416,9,C3,Central,58,0,Rural,2,Female,2,Female,46,24.7,2,3.01,3.04,2.73,3.17,5,4,4,4,4,5,4.33,5,5,4,5,5,4.8,1,1,2,2,1,1.4,3.42,3,3,2,3,2,2,2.5,2,3,2,2,2,2.2,1,1,3,1,2,1.6,1.93,1,2,3,2,2.0,0.9154836944890679,0.4441430770230789,-1.398068322076907,-0.13082813716415428,-0.6971240260596026,-1.327925676434596,-0.9593452637191285,-1.426913610906215,-1.4457320493680954,-0.6795762916468648,-1.4188407099737605,-1.3537364508555092,-0.4380764825545392,-0.0970495258166495,-1.7405163329820863,0.8840814892869684,0.5898138391289072,-1.4991921320688446,0.1689162847920451,-0.0,-0.0,0.0,23-25,Mother-Daughter,3.3766666666666665,3.475,0.43333333333333335,1,0
F1417,15,W3,Western,99,0,Rural,1,Male,1,Male,46,12.6,1,4.23,4.43,3.47,4.21,2,3,3,4,3,3,3.0,4,2,4,3,3,3.2,5,4,4,3,4,4.0,3.27,3,4,3,4,4,4,3.67,4,3,3,4,4,3.6,4,3,3,3,3,3.2,3.16,3,4,3,4,3.5,-0.46175734994505635,-0.7606928832291425,1.0265559536547082,-0.3330364468852973,0.5981920667413537,-0.14453208855886093,0.685494221862539,0.02152928129715299,-0.199781044509319,0.2966142801256236,0.8142784810666147,-0.35118267481346305,1.3450392752037101,-0.2470495258166494,-0.2405163329820863,-0.4459185107130317,-1.0101861608710925,1.1008078679311555,0.05941944601438377,-0.0,-0.0,0.0,12-15,Father-Son,3.5144,3.74,0.44,0,1
F1419,15,W3,Western,99,0,Rural,2,Female,2,Female,48,22.1,4,2.99,4.43,3.47,4.21,4,3,3,4,3,3,3.33,2,3,2,2,2,2.2,2,3,2,3,1,2.2,2.74,3,3,2,3,2,3,2.67,2,3,2,2,3,2.4,1,1,1,1,1,1.0,1.91,2,3,4,3,3.0,-0.12003588779222847,-1.513715358386781,-0.6520300833902559,-1.047505807900003,-0.5089157048833953,-1.1588694495952054,-1.576160070812254,-1.4504655278526113,-0.6150980461289112,-0.6955794157742824,0.8142784810666147,-0.35118267481346305,1.3450392752037101,-0.7770495258166492,-0.7405163329820863,-0.11591851071303161,-2.0101861608710925,-0.6991921320688443,0.575417865403214,-0.0,-0.0,0.0,19-22,Mother-Daughter,3.5144,3.74,0.44,0,1
F1424,13,W1,Western,85,0,Rural,2,Female,1,Male,47,16.7,3,3.79,3.69,3.93,3.15,5,4,5,6,5,4,4.83,7,6,4,6,5,5.6,3,2,2,2,2,2.2,4.23,4,3,3,5,3,3,3.5,3,3,3,3,4,3.2,3,2,2,3,3,2.6,2.88,3,3,1,3,2.5,1.433243485629716,1.0465610571491897,-0.6520300833902559,0.9610967353300195,0.40998374556514644,-0.4826445422376423,0.06867941476941361,-0.30819755595239445,-1.0304150477485032,-0.05545445067756911,-0.3745763400627936,0.27202642921267356,-0.4723671702037363,0.712950474183351,-1.2405163329820863,1.3840814892869684,1.389813839128907,-0.6991921320688443,-0.8844267078317701,0.0,-0.0,-0.0,16-18,Mother-Son,3.5095652173913043,4.032608695652174,0.5217391304347826,0,1
F1425,15,W3,Western,99,0,Rural,2,Female,1,Male,47,17.9,2,2.87,4.43,3.47,4.21,2,3,2,3,2,2,2.33,4,5,3,3,4,3.8,2,1,1,1,2,1.4,2.4,2,3,3,3,2,2,2.5,4,4,2,2,4,3.2,2,2,2,2,3,2.2,2.75,4,3,3,3,3.25,-1.1555554700735249,-0.3088793981345596,-1.398068322076907,-1.5058446432679278,-0.6971240260596026,-0.4826445422376423,-0.3425304566260032,-0.46128501610396977,-0.4074395453191151,-0.7915981605387894,0.8142784810666147,-0.35118267481346305,1.3450392752037101,-1.1170495258166495,-0.4905163329820863,-1.1159185107130316,-0.41018616087109283,-1.4991921320688446,0.5479310371629612,-0.0,-0.0,0.0,16-18,Mother-Son,3.5144,3.74,0.44,0,1
F1426,17,W5,Western,116,0,Rural,1,Male,2,Female,48,19.2,1,4.17,4.08,3.25,3.6,3,1,1,1,2,2,1.67,4,4,3,3,3,3.4,2,2,2,2,2,2.0,2.41,2,3,2,4,2,2,2.5,4,4,3,4,4,3.8,3,2,2,2,3,2.4,2.83,5,4,4,4,4.25,-1.8389983943791806,-0.610088388197615,-0.8385396430619187,-1.492364089286518,-0.6971240260596026,0.02452413828052955,-0.13692552092829502,-0.3670773483183848,0.4231944579200692,0.24860490774336966,0.25198228188378685,-0.6492392028259634,0.29917330190319874,-1.1070495258166493,0.5094836670179137,-1.7759185107130318,-0.8101861608710927,-0.8991921320688445,-0.564023651983509,-0.0,0.0,-0.0,19-22,Father-Daughter,3.4620689655172416,4.017241379310345,0.5862068965517241,0,1
F1427,3,E3,Eastern,18,0,Rural,2,Female,1,Male,46,16.0,2,3.4,4.05,3.49,3.46,2,3,3,3,3,3,2.83,1,1,2,2,1,1.4,2,2,1,1,2,1.6,2.1,4,3,4,4,4,4,3.83,5,4,4,4,3,4.0,4,3,3,3,2,3.0,3.79,6,6,6,5,5.75,-0.6377956789328766,-2.116133338512892,-1.2115587624052442,-1.910261262710214,0.7753293102013137,0.1935803651199204,0.4798892861648304,0.7634146651086339,1.6691454627788456,-0.367515371162217,0.2037854648109726,-0.32408662681232664,0.05913848835881884,-1.4170495258166493,2.0094836670179137,-0.6159185107130316,-2.8101861608710927,-1.2991921320688444,-2.847537877484036,-0.0,0.0,-0.0,16-18,Mother-Son,3.6612500000000003,3.71875,0.7083333333333334,0,0
F1429,2,E2,Eastern,10,0,Rural,1,Male,1,Male,50,15.5,3,5.24,3.38,2.75,2.71,3,3,3,5,3,3,3.33,1,2,1,2,1,1.4,2,1,1,1,1,1.2,1.79,3,3,2,3,2,3,2.67,3,2,2,2,3,2.4,1,2,2,3,1,1.8,2.2,2,3,2,1,2.0,-0.12003588779222847,-2.116133338512892,-1.5845778817485696,-2.32815843613391,-0.5089157048833953,-1.1588694495952054,-0.7537403280214202,-1.1089627321298656,-1.4457320493680954,1.104772048560224,-0.8726101164818703,-1.3266404028543728,-1.2267622984860724,-1.7270495258166494,-1.7405163329820863,-0.11591851071303161,-2.8101861608710927,-1.6991921320688446,3.0059579075528458,-0.0,-0.0,0.0,12-15,Father-Son,3.5320689655172415,3.7241379310344827,0.6206896551724138,0,0
F1431,8,C2,Central,50,0,Rural,1,Male,1,Male,51,24.4,1,3.96,4.16,2.96,2.84,2,3,3,3,4,3,3.0,2,2,3,3,3,2.6,3,2,3,3,3,2.8,2.9,2,2,2,2,3,2,2.17,3,3,2,2,2,2.4,2,3,3,2,2,2.4,2.68,6,4,4,5,4.75,-0.46175734994505635,-1.2125063683237256,-0.09250140437526819,-0.8318169441974507,-1.0624695906957697,-1.1588694495952054,-0.13692552092829502,-0.5437167254163564,0.8385114595396613,0.08057210440548243,0.3805071274112906,-1.0421318988424408,-1.0038728287662915,-0.6170495258166495,1.0094836670179137,-0.4459185107130317,-1.6101861608710926,-0.0991921320688447,-0.6229014180530562,-0.0,0.0,-0.0,23-25,Father-Son,3.4087878787878787,3.984848484848485,0.5454545454545454,1,0
F1433,10,C4,Central,69,0,Rural,2,Female,1,Male,43,17.1,1,5.32,4.3,2.82,2.9,4,5,5,4,4,3,4.17,2,3,3,2,3,2.6,1,1,1,1,1,1.0,2.52,3,2,3,3,2,2,2.5,4,3,4,4,4,3.8,3,4,2,2,1,2.4,3.03,6,6,6,5,5.75,0.7498005613240603,-1.2125063683237256,-1.7710874414202322,-1.3440779954910131,-0.6971240260596026,0.02452413828052955,-0.13692552092829502,-0.13155817885442286,1.6691454627788456,1.1687845450698955,0.6054256070844215,-1.2318042348503957,-0.9010007658187,-0.9970495258166494,2.0094836670179137,0.7240814892869682,-1.6101861608710926,-1.8991921320688445,-2.0035547373365126,-0.0,0.0,-0.0,16-18,Mother-Son,3.4778260869565214,4.086956521739131,0.5652173913043478,1,0
F1434,4,E4,Eastern,22,0,Rural,2,Female,1,Male,40,12.3,2,2.62,3.42,2.84,2.72,2,2,1,2,1,2,1.67,2,2,2,3,4,2.6,2,4,3,3,4,3.2,2.26,2,2,3,2,2,2,2.17,3,3,2,3,3,2.8,2,4,3,3,3,3.0,2.6,4,3,3,3,3.25,-1.8389983943791806,-1.2125063683237256,0.28051771496805755,-1.6945723990076615,-1.0624695906957697,-0.820756995916424,0.4798892861648304,-0.6379243932019414,-0.4074395453191151,-0.9916372121315123,-0.8083476937181184,-1.2047081868492593,-1.2096169546614735,-1.2570495258166496,-0.4905163329820863,-1.7759185107130318,-1.6101861608710926,0.30080786793115566,0.6166033237804533,-0.0,-0.0,0.0,12-15,Mother-Son,3.5074193548387096,3.4919354838709675,0.45161290322580644,0,0
F1437,8,C2,Central,52,0,Rural,1,Male,1,Male,56,20.4,1,2.44,3.34,2.96,2.87,3,4,3,3,4,3,3.33,5,5,5,5,6,5.2,1,1,1,1,2,1.2,3.39,3,4,4,4,3,4,3.67,4,4,6,5,5,4.8,3,2,3,3,2,2.6,3.63,4,4,5,5,4.5,-0.12003588779222847,0.7453520670861346,-1.5845778817485696,-0.17126979910838264,0.5981920667413537,0.8698052724774832,0.06867941476941361,0.5749993295374639,0.6308529587298652,-1.135665329278273,-0.9368725392456222,-1.0421318988424408,-0.9524367972924954,-0.1270495258166493,0.7594836670179137,-0.11591851071303161,0.9898138391289075,-1.6991921320688446,-0.0964920397601159,-0.0,0.0,-0.0,19-22,Father-Son,3.4015,3.575,0.5,1,0
F1438,3,E3,Eastern,20,0,Rural,2,Female,2,Female,53,21.3,1,5.42,3.17,3.14,3.88,2,2,2,2,2,2,2.0,3,2,1,1,1,1.6,3,4,3,4,3,3.4,2.35,3,3,2,3,2,2,2.5,1,1,1,2,3,1.6,2,1,2,1,2,1.6,1.89,2,3,3,2,2.5,-1.4972769322263526,-1.9655288434813643,0.46702727463972,-1.5732474131749754,-0.6971240260596026,-1.8350943569527682,-0.9593452637191285,-1.4740174447990075,-1.0304150477485032,1.2488001657069843,-1.2099878359915672,-0.7982674668322133,0.7792429289919578,-1.1670495258166493,-1.2405163329820863,-1.4459185107130317,-2.6101861608710926,0.5008078679311554,1.4477439981745526,-0.0,-0.0,0.0,19-22,Mother-Daughter,3.286111111111111,3.8055555555555554,0.5,0,0
F1439,10,C4,Central,64,0,Rural,1,Male,2,Female,46,14.1,2,4.36,4.24,3.48,4.23,2,2,2,2,3,2,2.17,3,3,2,2,3,2.6,4,4,3,2,5,3.6,2.88,4,3,3,4,3,3,3.33,4,3,4,3,4,3.6,3,3,2,3,2,2.6,3.26,4,4,4,3,3.75,-1.3212386032385324,-1.2125063683237256,0.6535368343113829,-0.8587780521602697,0.2217754243889392,-0.14453208855886093,0.06867941476941361,0.1392888660291337,0.007877456300477073,0.4006345869538394,0.5090319729387943,-0.3376346508128951,1.379329962852908,-0.6370495258166495,0.0094836670179137,-1.2759185107130318,-1.6101861608710926,0.7008078679311556,-0.006041565576764921,-0.0,0.0,-0.0,12-15,Father-Daughter,3.780625,3.859375,0.8125,1,0
F1441,10,C4,Central,69,0,Rural,2,Female,1,Male,42,14.3,3,3.52,4.3,2.82,2.9,4,3,3,4,5,4,3.83,3,2,3,3,3,2.8,1,1,1,1,1,1.0,2.46,3,3,2,2,3,3,2.67,4,3,3,4,3,3.4,3,3,3,3,3,3.0,2.9,3,4,3,3,3.25,0.3977239033484197,-1.061901873292198,-1.7710874414202322,-1.4249613193794706,-0.5089157048833953,-0.3135883153982518,0.4798892861648304,-0.2846456390059982,-0.4074395453191151,-0.2714966263977099,0.6054256070844215,-1.2318042348503957,-0.9010007658187,-1.0570495258166495,-0.4905163329820863,0.3840814892869684,-1.4101861608710928,-1.8991921320688445,0.518500057184036,-0.0,-0.0,0.0,12-15,Mother-Son,3.4778260869565214,4.086956521739131,0.5652173913043478,1,0
F1444,13,W1,Western,86,0,Rural,2,Female,1,Male,45,18.4,2,3.65,2.68,3.14,3.64,4,4,4,3,4,2,3.5,6,7,6,5,6,6.0,2,2,3,3,2,2.4,3.9,4,3,3,2,3,3,3.0,4,5,4,3,4,4.0,1,2,1,2,2,1.6,3.14,3,4,3,3,3.25,0.05600244119559184,1.3477700472122454,-0.4655205237185935,0.5162384539435039,-0.14357014024722803,0.1935803651199204,-0.9593452637191285,-0.002022635649243253,-0.4074395453191151,-0.16747631956949405,-1.9972025148475268,-0.7982674668322133,0.367754677201593,0.3829504741833505,-0.4905163329820863,0.05408148928696832,1.7898138391289073,-0.4991921320688446,-0.18784346231016819,0.0,-0.0,-0.0,16-18,Mother-Son,3.28962962962963,3.6481481481481484,0.4444444444444444,0,1
