Family_ID,City_ID,City_Code,Region,Community_ID,Urban_Rural,Location_Type,Parent_Gender,Parent_Sex,Child_Gender,Child_Sex,Parent_Age,Child_Age,Parent_Education,Family_SES,Comm_Cultural_Policy,Comm_Cultural_Facility,Comm_Cultural_Activity,P_Cog1,P_Cog2,P_Cog3,P_Cog4,P_Cog5,P_Cog6,Parent_Cog_Mean,P_Aff1,P_Aff2,P_Aff3,P_Aff4,P_Aff5,Parent_Aff_Mean,P_Beh1,P_Beh2,P_Beh3,P_Beh4,P_Beh5,Parent_Beh_Mean,Parent_Identity_Overall,C_Cog1,C_Cog2,C_Cog3,C_Cog4,C_Cog5,C_Cog6,Child_Cog_Mean,C_Aff1,C_Aff2,C_Aff3,C_Aff4,C_Aff5,Child_Aff_Mean,C_Beh1,C_Beh2,C_Beh3,C_Beh4,C_Beh5,Child_Beh_Mean,Child_Identity_Overall,FSI1,FSI2,FSI3,FSI4,Family_Socialization,Parent_Cog_Mean_z,Parent_Aff_Mean_z,Parent_Beh_Mean_z,Parent_Identity_Overall_z,Child_Cog_Mean_z,Child_Aff_Mean_z,Child_Beh_Mean_z,Child_Identity_Overall_z,Family_Socialization_z,Family_SES_z,Comm_Cultural_Policy_z,Comm_Cultural_Facility_z,Comm_Cultural_Activity_z,Parent_Identity_c,Family_Socialization_c,Parent_Cog_c,Parent_Aff_c,Parent_Beh_c,Parent_X_Socialization,Urban_X_Parent,Urban_X_Socialization,Three_Way_Interaction,Child_Age_Group,Gender_Combination,Comm_Parent_Identity_Mean,Comm_Socialization_Mean,Comm_Urban_Prop,Region_Central,Region_Western
F1762,15,W3,Western,100,1,Urban,2,Female,1,Male,45,19.2,4,3.24,4.1,4.63,3.61,3,4,4,4,4,4,3.83,4,5,4,5,5,4.6,7,7,7,6,7,6.8,5.01,2,2,3,1,2,2,2.0,4,4,4,4,4,4.0,4,2,3,4,3,3.2,3.0,2,2,2,2,2.0,0.3977239033484197,0.2935385819915511,3.6376897890579856,2.012579945879963,-1.250677911871977,0.1935803651199204,0.685494221862539,-0.16688605427401695,-1.4457320493680954,-0.4955403641815594,0.2841134932656621,1.2203881092524462,0.31631864572779694,1.4929504741833504,-1.7405163329820863,0.3840814892869684,0.389813839128907,3.9008078679311553,-2.598504684649472,1.4929504741833504,-1.7405163329820863,-2.598504684649472,19-22,Mother-Son,3.563333333333333,3.5925925925925926,0.6296296296296297,0,1
F1763,13,W1,Western,85,1,Urban,2,Female,1,Male,46,16.0,6,3.61,4.39,4.83,3.75,4,5,3,4,4,5,4.17,3,4,4,4,3,3.6,3,3,3,2,2,2.6,3.52,4,4,4,4,3,4,3.83,4,4,4,4,4,4.0,3,3,3,3,2,2.8,3.64,5,4,5,4,4.5,0.7498005613240603,-0.4594838931660871,-0.27901096404693065,0.003977402649941291,0.7753293102013137,0.1935803651199204,0.2742843504671218,0.5867752880106624,0.6308529587298652,-0.19948256782432974,0.7500160583028629,1.4913485892638103,0.5563534592721768,0.002950474183350593,0.7594836670179137,0.7240814892869682,-0.6101861608710926,-0.29919213206884443,0.002240836952212793,0.002950474183350593,0.7594836670179137,0.002240836952212793,16-18,Mother-Son,3.5095652173913043,4.032608695652174,0.5217391304347826,0,1
F1764,8,C2,Central,56,1,Urban,1,Male,2,Female,45,23.7,5,5.4,4.41,4.18,4.63,3,3,4,4,3,5,3.67,7,6,7,6,6,6.4,3,4,3,3,3,3.2,4.67,4,4,4,5,4,5,4.33,5,5,5,6,5,5.2,3,3,2,3,3,2.8,4.18,4,3,5,5,4.25,0.23204077018341215,1.648979037275301,0.28051771496805755,1.5542411105120388,1.3288831960136882,1.2079177261562648,0.2742843504671218,1.22267704556336,0.4231944579200692,1.2327970415795668,0.7821472696847395,0.6107270292268776,2.0651437158368493,1.1529504741833505,0.5094836670179137,0.22408148928696825,2.1898138391289077,0.30080786793115566,0.5874094354769759,1.1529504741833505,0.5094836670179137,0.5874094354769759,23-25,Father-Daughter,3.631,4.083333333333333,0.4666666666666667,1,0
F1766,1,E1,Eastern,6,1,Urban,2,Female,2,Female,47,19.6,3,3.15,4.48,3.14,2.68,3,4,3,3,3,2,3.0,3,3,3,4,4,3.4,3,4,3,3,3,3.2,3.43,3,3,4,3,5,4,3.67,5,5,5,5,5,5.0,4,4,3,4,4,3.8,3.97,5,4,5,5,4.75,-0.46175734994505635,-0.610088388197615,0.28051771496805755,-0.11734758318274442,0.5981920667413537,1.038861499316874,1.302309028955664,0.9753819176262001,0.8385114595396613,-0.56755442275494,0.8946065095213056,-0.7982674668322133,-1.2781983299598678,-0.08704952581664926,1.0094836670179137,-0.4459185107130317,-0.8101861608710927,0.30080786793115566,-0.08787507453356165,-0.08704952581664926,1.0094836670179137,-0.08787507453356165,19-22,Mother-Daughter,3.266111111111111,3.9722222222222223,0.5555555555555556,0,0
F1767,2,E2,Eastern,12,1,Urban,2,Female,2,Female,51,25.7,5,4.54,3.75,3.7,3.19,4,4,5,5,5,5,4.67,4,5,5,5,5,4.8,4,3,3,3,4,3.4,4.19,3,3,3,2,3,3,2.83,3,3,3,3,3,3.0,1,1,1,2,3,1.6,2.38,3,2,3,3,2.75,1.2675603524647086,0.4441430770230789,0.46702727463972,0.9071745194043813,-0.33177846142343526,-0.6517007690770332,-0.9593452637191285,-0.8969954796123001,-0.8227565469387071,0.5446627041005997,-0.27818270591716576,-0.03957812280039473,-0.40378579490534205,0.672950474183351,-0.9905163329820863,1.2240814892869682,0.5898138391289072,0.5008078679311554,-0.6665684359666489,0.672950474183351,-0.9905163329820863,-0.6665684359666489,23-25,Mother-Daughter,3.502,3.24,0.6,0,0
F1768,15,W3,Western,104,1,Urban,1,Male,1,Male,44,18.0,5,2.86,4.69,4.75,4.77,4,4,4,3,3,4,3.67,5,5,5,6,5,5.2,3,3,4,3,3,3.2,4.02,5,4,4,4,3,3,3.83,5,5,6,6,5,5.4,3,4,5,5,3,4.0,4.49,7,6,7,7,6.75,0.23204077018341215,0.7453520670861346,0.28051771496805755,0.678005101720418,0.7753293102013137,1.3769739529956557,1.5079139646533726,1.587731758232502,2.4997794660180297,-0.7995997226024986,1.2319842290310026,1.3829643972592647,2.3051785293812284,0.5029504741833501,3.0094836670179137,0.22408148928696825,0.9898138391289075,0.30080786793115566,1.5136212373737072,0.5029504741833501,3.0094836670179137,1.5136212373737072,16-18,Father-Son,3.706875,4.109375,0.8125,0,1
F1769,12,C6,Central,79,1,Urban,1,Male,2,Female,46,17.3,4,4.18,5.11,4.8,3.5,5,6,5,5,6,6,5.5,4,4,4,3,3,3.6,3,3,3,4,3,3.2,4.38,4,5,5,5,4,5,4.67,3,4,5,3,3,3.6,2,1,3,3,2,2.2,3.43,2,3,3,4,3.0,2.1270416057581847,-0.4594838931660871,0.28051771496805755,1.163305045051162,1.7052998383661027,-0.14453208855886093,-0.3425304566260032,0.339480160073502,-0.6150980461289112,0.2566064698070784,1.9067396680503967,1.4507045172621054,0.1277198636572131,0.8629504741833505,-0.7405163329820863,2.0540814892869683,-0.6101861608710926,0.30080786793115566,-0.6390289206874072,0.8629504741833505,-0.7405163329820863,-0.6390289206874072,16-18,Father-Daughter,3.6700000000000004,3.225,0.6,1,0
F1772,11,C5,Central,77,1,Urban,1,Male,2,Female,44,12.9,3,5.37,4.5,4.01,3.85,4,2,3,3,4,4,3.33,4,4,4,4,4,4.0,1,2,2,2,2,1.8,2.97,3,3,3,3,3,3,3.0,5,5,6,6,4,5.2,2,2,2,2,2,2.0,3.58,5,5,4,4,4.5,-0.12003588779222847,-0.15827490310303177,-1.0250492027335814,-0.7374530663275835,-0.14357014024722803,1.2079177261562648,-0.5481353923237118,0.5161195371714736,0.6308529587298652,1.2087923553884399,0.9267377209031809,0.3804106212172185,0.7278068975181625,-0.5470495258166492,0.7594836670179137,-0.11591851071303161,-0.21018616087109265,-1.0991921320688445,-0.4154751799076396,-0.5470495258166492,0.7594836670179137,-0.4154751799076396,12-15,Father-Daughter,3.7358333333333333,4.03125,0.75,1,0
F1773,1,E1,Eastern,7,1,Urban,2,Female,1,Male,56,25.8,5,2.78,4.26,5.38,4.25,4,5,5,4,5,4,4.5,6,7,5,7,6,6.2,1,2,2,2,2,1.8,4.2,4,2,4,3,3,3,3.17,3,2,3,2,3,2.6,1,1,3,2,1,1.6,2.45,2,3,1,2,2.0,1.091522023476888,1.498374542243773,-1.0250492027335814,0.9206550733857906,0.04463818092897921,-0.9898132227558145,-0.9593452637191285,-0.8145637702999129,-1.4457320493680954,-0.8636122191121699,0.5411631843206696,2.2364899092950603,1.4136206505021043,0.6829504741833508,-1.7405163329820863,1.0540814892869683,1.9898138391289075,-1.0991921320688445,-1.1886864549339826,0.6829504741833508,-1.7405163329820863,-1.1886864549339826,23-25,Mother-Son,3.5557575757575757,3.537878787878788,0.5757575757575758,0,0
F1774,10,C4,Central,64,1,Urban,2,Female,2,Female,45,17.3,4,3.48,4.94,4.38,4.83,4,4,5,4,4,3,4.0,7,6,6,6,6,6.2,5,5,5,5,5,5.0,5.07,4,5,4,5,4,4,4.33,5,4,5,4,5,4.6,4,4,4,4,4,4.0,4.11,3,4,4,4,3.75,0.57376223233624,1.498374542243773,1.9591037520130217,2.0934632697684212,1.3288831960136882,0.7007490456380923,1.5079139646533726,1.140245336250974,0.007877456300477073,-0.3035028746525456,1.6336243713044516,0.8816875092382417,2.4080505923288205,1.5529504741833509,0.0094836670179137,0.5540814892869683,1.9898138391289075,2.1008078679311555,0.014727665192466084,1.5529504741833509,0.0094836670179137,0.014727665192466084,16-18,Mother-Daughter,3.780625,3.859375,0.8125,1,0
F1778,11,C5,Central,74,1,Urban,1,Male,1,Male,46,15.4,3,4.42,3.7,3.87,3.01,3,3,3,3,4,3,3.17,5,6,7,5,6,5.8,3,2,2,3,3,2.6,4.01,3,3,2,3,3,4,3.0,5,5,4,6,5,5.0,3,4,4,2,4,3.4,3.68,4,4,4,4,4.0,-0.285719020957236,1.1971655521807174,-0.27901096404693065,0.6645245477390087,-0.14357014024722803,1.038861499316874,0.8910991575602472,0.6338791219034549,0.21553595711027312,0.4486439593360926,-0.35851073437185527,0.19073828520926436,-0.7124019837481163,0.49295047418335036,0.2594836670179137,-0.27591851071303175,1.5898138391289072,-0.29919213206884443,0.12791259669931515,0.49295047418335036,0.2594836670179137,0.12791259669931515,12-15,Father-Son,3.5776470588235294,3.7058823529411766,0.7058823529411765,1,0
F1779,12,C6,Central,84,1,Urban,2,Female,1,Male,52,24.2,6,6.22,4.16,3.83,3.61,2,2,1,3,3,1,2.0,5,4,4,4,5,4.4,3,2,2,2,3,2.4,3.16,3,3,3,3,2,4,3.0,4,4,4,4,3,3.8,3,4,3,4,3,3.4,3.47,5,6,5,6,5.5,-1.4972769322263526,0.1429340869600239,-0.4655205237185935,-0.48132254068080216,-0.14357014024722803,0.02452413828052955,0.8910991575602472,0.3865839939662945,1.4614869619690496,1.8889251308036976,0.3805071274112906,0.13654618920699158,0.31631864572779694,-0.3570495258166493,1.7594836670179137,-1.4459185107130317,0.1898138391289077,-0.4991921320688446,-0.6282228089908853,-0.3570495258166493,1.7594836670179137,-0.6282228089908853,23-25,Mother-Son,3.320909090909091,3.897727272727273,0.45454545454545453,1,0
F1780,9,C3,Central,60,1,Urban,1,Male,2,Female,55,23.4,4,3.02,4.25,3.56,3.98,3,4,3,3,3,2,3.0,7,6,6,7,5,6.2,4,5,5,5,5,4.8,4.57,4,4,4,3,3,3,3.5,5,5,5,4,5,4.8,3,4,3,3,3,3.2,3.78,5,5,6,4,5.0,-0.46175734994505635,1.498374542243773,1.7725941923413588,1.4194355706979438,0.40998374556514644,0.8698052724774832,0.685494221862539,0.7516387066354355,1.0461699603494574,-0.6715747295831558,0.5250975786297319,-0.22925045880834952,0.9506963672379435,1.0529504741833509,1.2594836670179137,-0.4459185107130317,1.9898138391289075,1.9008078679311553,1.3261739244126978,1.0529504741833509,1.2594836670179137,1.3261739244126978,23-25,Father-Daughter,3.2008333333333336,3.5104166666666665,0.2916666666666667,1,0
F1783,6,E6,Eastern,39,1,Urban,2,Female,2,Female,41,12.5,4,4.15,3.9,4.55,3.36,2,1,1,1,1,1,1.17,5,4,3,5,4,4.2,2,2,2,2,3,2.2,2.67,3,2,3,3,2,2,2.5,3,3,4,4,4,3.6,2,1,2,2,3,2.0,2.74,2,2,3,3,2.5,-2.3567581855198285,-0.0076704080715039435,-0.6520300833902559,-1.14186968576987,-0.6971240260596026,-0.14453208855886093,-0.5481353923237118,-0.4730609745771676,-1.0304150477485032,0.23260178361595216,-0.0371986205530966,1.1120039172479008,-0.11231494988716682,-0.8470495258166495,-1.2405163329820863,-2.2759185107130318,-0.010186160871092476,-0.6991921320688443,1.050778771620285,-0.8470495258166495,-1.2405163329820863,1.050778771620285,12-15,Mother-Daughter,3.795625,3.875,0.5625,0,0
F1784,12,C6,Central,82,1,Urban,1,Male,1,Male,47,22.6,4,4.89,3.72,4.27,4.07,6,5,5,4,4,4,4.67,4,4,4,4,4,4.0,3,3,4,4,3,3.4,3.85,4,5,4,4,5,4,4.33,4,4,5,4,4,4.2,4,3,3,3,3,3.2,3.9,5,4,6,6,5.25,1.2675603524647086,-0.15827490310303177,0.46702727463972,0.44883568403645635,1.3288831960136882,0.3626365919593113,0.685494221862539,0.892950208313813,1.2538284611592534,0.8247173763304115,-0.32637952298997935,0.7326592452319911,1.1050044616593309,0.33295047418335066,1.5094836670179137,1.2240814892869682,-0.21018616087109265,0.5008078679311554,0.5025833027056373,0.33295047418335066,1.5094836670179137,0.5025833027056373,19-22,Father-Son,3.6412,4.06,0.6,1,0
F1787,16,W4,Western,106,1,Urban,1,Male,2,Female,53,21.1,5,4.74,3.7,4.31,3.51,1,2,1,1,2,2,1.5,5,5,5,5,6,5.2,4,4,3,2,4,3.4,3.46,3,3,3,3,2,3,2.83,4,5,3,3,3,3.6,2,3,2,3,2,2.4,3.11,4,3,4,3,3.5,-2.015036723367001,0.7453520670861346,0.46702727463972,-0.07690592123851604,-0.33177846142343526,-0.14453208855886093,-0.13692552092829502,-0.03735051106883788,-0.199781044509319,0.7046939453747781,-0.35851073437185527,0.7868513412342639,0.14486520748181128,-0.05704952581664946,-0.2405163329820863,-1.9459185107130317,0.9898138391289075,0.5008078679311554,0.01372134274778739,-0.05704952581664946,-0.2405163329820863,0.01372134274778739,19-22,Father-Daughter,3.50375,3.625,0.5416666666666666,0,1
F1790,11,C5,Central,72,1,Urban,2,Female,2,Female,44,18.9,2,4.8,4.87,4.65,4.15,4,5,5,5,4,4,4.5,4,4,4,4,4,4.0,3,3,4,4,3,3.4,3.85,5,4,3,3,5,3,3.83,5,5,5,5,5,5.0,3,4,3,4,3,3.4,4.04,6,5,5,5,5.25,1.091522023476888,-0.15827490310303177,0.46702727463972,0.44883568403645635,0.7753293102013137,1.038861499316874,0.8910991575602472,1.0578136269385867,1.2538284611592534,0.7527033177570314,1.5211651314678853,1.2474841572535833,1.2421672122561196,0.33295047418335066,1.5094836670179137,1.0540814892869683,-0.21018616087109265,0.5008078679311554,0.5025833027056373,0.33295047418335066,1.5094836670179137,0.5025833027056373,16-18,Mother-Daughter,3.5436,3.8,0.64,1,0
F1791,15,W3,Western,100,1,Urban,2,Female,2,Female,45,18.2,2,5.19,4.1,4.63,3.61,4,4,3,4,3,4,3.67,6,5,7,7,7,6.4,4,4,4,3,4,3.8,4.71,5,5,5,5,5,6,5.17,6,6,6,6,6,6.0,6,6,6,5,6,5.8,5.6,6,7,7,7,6.75,0.23204077018341215,1.648979037275301,0.8400463939830453,1.6081633264376771,2.258853724178477,1.8841426335138276,3.3583583859327484,2.8948631487574916,2.4997794660180297,1.0647642382416795,0.2841134932656621,1.2203881092524462,0.31631864572779694,1.1929504741833505,3.0094836670179137,0.22408148928696825,2.1898138391289077,0.9008078679311553,3.5901649676160687,1.1929504741833505,3.0094836670179137,3.5901649676160687,16-18,Mother-Daughter,3.563333333333333,3.5925925925925926,0.6296296296296297,0,1
F1793,16,W4,Western,112,1,Urban,1,Male,2,Female,44,15.0,4,3.88,4.31,3.98,4.05,5,4,5,5,5,5,4.83,5,5,5,4,4,4.6,3,2,4,3,3,3.0,4.13,5,5,4,5,5,4,4.67,6,6,6,7,6,6.2,5,6,5,4,5,5.0,5.19,7,6,6,7,6.5,1.433243485629716,0.2935385819915511,0.09400815529639468,0.8262911955159233,1.7052998383661027,2.0531988603532185,2.5359386431419146,2.41204885135637,2.292120965208234,0.01655960789581103,0.6214912127753591,0.33976654921551425,1.0707137740101331,0.6129504741833505,2.7594836670179137,1.3840814892869684,0.389813839128907,0.10080786793115548,1.691426822199841,0.6129504741833505,2.7594836670179137,1.691426822199841,12-15,Father-Daughter,3.465,3.9166666666666665,0.3333333333333333,0,1
F1796,9,C3,Central,61,1,Urban,2,Female,1,Male,43,18.5,4,4.86,4.25,3.88,4.27,5,6,6,4,6,5,5.33,4,4,4,5,5,4.4,5,5,5,4,4,4.6,4.8,6,5,4,4,3,4,4.33,4,4,4,4,5,4.2,4,4,4,4,5,4.2,4.33,6,6,5,5,5.5,1.9510032767703642,0.1429340869600239,1.5860846326696958,1.7294883122703628,1.3288831960136882,0.3626365919593113,1.7135189003510811,1.399316422661332,1.4614869619690496,0.8007126901392853,0.5250975786297319,0.20428630920983226,1.4479113381513007,1.2829504741833504,1.7594836670179137,1.8840814892869684,0.1898138391289077,1.7008078679311551,2.2573304049184926,1.2829504741833504,1.7594836670179137,2.2573304049184926,16-18,Mother-Son,3.3058333333333336,3.7083333333333335,0.375,1,0
F1798,10,C4,Central,69,1,Urban,1,Male,1,Male,50,20.3,4,3.51,5.0,3.72,3.5,2,3,3,4,3,5,3.33,5,5,4,5,5,4.8,4,3,3,3,4,3.4,4.0,2,4,3,3,3,2,2.83,4,4,3,3,3,3.4,2,2,2,2,2,2.0,2.76,3,4,3,3,3.25,-0.12003588779222847,0.4441430770230789,0.46702727463972,0.6510439937575994,-0.33177846142343526,-0.3135883153982518,-0.5481353923237118,-0.4495090576307719,-0.4074395453191151,-0.279498188461419,1.7300180054500787,-0.012482074799258332,0.1277198636572131,0.4829504741833506,-0.4905163329820863,-0.11591851071303161,0.5898138391289072,0.5008078679311554,-0.23689509560837688,0.4829504741833506,-0.4905163329820863,-0.23689509560837688,19-22,Father-Son,3.4778260869565214,4.086956521739131,0.5652173913043478,1,0
F1800,15,W3,Western,100,1,Urban,2,Female,1,Male,46,18.2,4,5.66,4.1,4.63,3.61,4,4,3,3,4,3,3.5,6,5,4,5,4,4.8,2,2,3,2,2,2.2,3.7,5,6,3,3,4,4,4.17,4,4,4,4,4,4.0,3,2,3,3,3,2.8,3.44,5,3,4,4,4.0,0.05600244119559184,0.4441430770230789,-0.6520300833902559,0.2466273743153133,1.1517459525537281,0.1935803651199204,0.2742843504671218,0.3512561185466999,0.21553595711027312,1.4408376552359985,0.2841134932656621,1.2203881092524462,0.31631864572779694,0.18295047418335075,0.2594836670179137,0.05408148928696832,0.5898138391289072,-0.6991921320688443,0.047472659923762005,0.18295047418335075,0.2594836670179137,0.047472659923762005,16-18,Mother-Son,3.563333333333333,3.5925925925925926,0.6296296296296297,0,1
F1803,14,W2,Western,93,1,Urban,2,Female,2,Female,40,13.6,4,4.59,4.59,3.62,3.07,3,4,3,3,4,4,3.5,4,4,4,5,4,4.2,5,4,4,5,5,4.6,4.26,3,3,4,3,3,4,3.33,5,5,5,5,5,5.0,3,4,3,3,3,3.2,3.87,3,3,3,4,3.25,0.05600244119559184,-0.0076704080715039435,1.5860846326696958,1.0015383972742473,0.2217754243889392,1.038861499316874,0.685494221862539,0.8576223328942189,-0.4074395453191151,0.5846705144191441,1.0713281721216223,-0.14796231480494032,-0.6095299208005248,0.7429504741833504,-0.4905163329820863,0.05408148928696832,-0.010186160871092476,1.7008078679311551,-0.3644293421837192,0.7429504741833504,-0.4905163329820863,-0.3644293421837192,12-15,Mother-Daughter,3.3927272727272726,3.772727272727273,0.4090909090909091,0,1
F1804,8,C2,Central,54,1,Urban,1,Male,1,Male,43,16.9,4,5.34,4.41,3.91,3.11,3,3,4,3,3,3,3.17,6,4,5,5,6,5.2,4,4,5,4,4,4.2,4.18,3,3,3,5,3,3,3.33,7,7,6,5,6,6.2,5,5,5,4,5,4.8,4.75,7,6,7,6,6.5,-0.285719020957236,0.7453520670861346,1.213065513326371,0.8936939654229709,0.2217754243889392,2.0531988603532185,2.3303337074442063,1.8939066785356526,2.292120965208234,1.184787669197313,0.7821472696847395,0.24493038121153715,-0.5409485455021306,0.6629504741833503,2.7594836670179137,-0.27591851071303175,0.9898138391289075,1.3008078679311557,1.8294010055507361,0.6629504741833503,2.7594836670179137,1.8294010055507361,16-18,Father-Son,3.5553846153846154,4.134615384615385,0.6153846153846154,1,0
F1806,15,W3,Western,104,1,Urban,1,Male,1,Male,44,17.9,6,2.86,4.69,4.75,4.77,2,2,3,4,4,4,3.17,7,7,6,5,6,6.2,2,2,1,2,2,1.8,3.94,3,4,4,4,3,4,3.67,6,4,4,5,5,4.8,3,3,3,3,3,3.0,3.99,4,5,5,5,4.75,-0.285719020957236,1.498374542243773,-1.0250492027335814,0.570160669869142,0.5981920667413537,0.8698052724774832,0.4798892861648304,0.9989338345725963,0.8385114595396613,-0.7995997226024986,1.2319842290310026,1.3829643972592647,2.3051785293812284,0.4229504741833505,1.0094836670179137,-0.27591851071303175,1.9898138391289075,-1.0991921320688445,0.4269615956455741,0.4229504741833505,1.0094836670179137,0.4269615956455741,16-18,Father-Son,3.706875,4.109375,0.8125,0,1
F1807,15,W3,Western,104,1,Urban,2,Female,1,Male,40,12.5,4,4.12,4.69,4.75,4.77,2,3,3,3,3,3,2.83,5,6,5,6,5,5.4,4,4,2,3,2,3.0,3.67,2,3,3,2,2,3,2.5,3,2,3,2,3,2.6,1,1,2,2,2,1.6,2.33,2,3,2,2,2.25,-0.6377956789328766,0.8959565621176624,0.09400815529639468,0.20618571237108435,-0.6971240260596026,-0.9898132227558145,-0.9593452637191285,-0.9558752719782904,-1.2380735485582992,0.2085970974248252,1.2319842290310026,1.3829643972592647,2.3051785293812284,0.1529504741833505,-1.4905163329820863,-0.6159185107130316,1.1898138391289077,0.10080786793115548,-0.22797517990763885,0.1529504741833505,-1.4905163329820863,-0.22797517990763885,12-15,Mother-Son,3.706875,4.109375,0.8125,0,1
F1808,2,E2,Eastern,14,1,Urban,1,Male,1,Male,44,20.8,4,4.42,4.7,3.57,3.34,5,3,3,5,4,4,4.0,3,4,5,5,4,4.2,5,4,3,4,4,4.0,4.28,3,3,2,3,2,3,2.67,5,5,5,4,4,4.6,4,3,3,4,4,3.6,3.7,4,4,5,5,4.5,0.57376223233624,-0.0076704080715039435,1.0265559536547082,1.028499505237067,-0.5089157048833953,0.7007490456380923,1.0967040932579557,0.6574310388498511,0.6308529587298652,0.4486439593360926,1.2480498347219402,-0.21570243480778162,-0.14660563753636396,0.7629504741833508,0.7594836670179137,0.5540814892869683,-0.010186160871092476,1.1008078679311555,0.5794484238858274,0.7629504741833508,0.7594836670179137,0.5794484238858274,19-22,Father-Son,3.43,3.8684210526315788,0.5263157894736842,0,0
F1809,17,W5,Western,115,1,Urban,1,Male,2,Female,43,17.0,3,5.36,4.0,4.21,4.04,4,4,3,3,4,3,3.5,5,6,4,4,5,4.8,3,2,1,1,1,1.6,3.23,3,4,4,4,3,5,3.83,5,4,5,5,4,4.6,2,3,3,2,3,2.6,3.63,4,4,4,4,4.0,0.05600244119559184,0.4441430770230789,-1.2115587624052442,-0.38695866281093555,0.7753293102013137,0.7007490456380923,0.06867941476941361,0.5749993295374639,0.21553595711027312,1.200790793324731,0.1234574363562831,0.6513711012285825,1.0535684301855348,-0.28704952581664944,0.2594836670179137,0.05408148928696832,0.5898138391289072,-1.2991921320688444,-0.07448466357465748,-0.28704952581664944,0.2594836670179137,-0.07448466357465748,16-18,Father-Daughter,3.5508333333333333,3.8125,0.6666666666666666,0,1
F1818,16,W4,Western,112,1,Urban,2,Female,1,Male,52,22.5,2,4.13,4.31,3.98,4.05,3,4,4,4,5,3,3.83,6,6,6,7,6,6.2,3,2,3,2,2,2.4,3.95,3,4,3,3,3,3,3.17,5,5,6,4,6,5.2,2,3,2,3,2,2.4,3.61,5,5,4,3,4.25,0.3977239033484197,1.498374542243773,-0.4655205237185935,0.583641223850552,0.04463818092897921,1.2079177261562648,-0.13692552092829502,0.5514474125910677,0.4231944579200692,0.21659865948853396,0.6214912127753591,0.33976654921551425,1.0707137740101331,0.43295047418335075,0.5094836670179137,0.3840814892869684,1.9898138391289075,-0.4991921320688446,0.22058119522407812,0.43295047418335075,0.5094836670179137,0.22058119522407812,19-22,Mother-Son,3.465,3.9166666666666665,0.3333333333333333,0,1
F1820,7,C1,Central,45,1,Urban,1,Male,1,Male,44,12.7,3,5.43,3.67,3.91,4.04,5,3,3,4,4,4,3.83,2,1,1,2,2,1.6,3,4,3,3,3,3.2,3.05,3,5,3,3,3,3,3.33,3,3,3,2,2,2.6,3,4,3,4,3,3.4,2.89,5,4,4,4,4.25,0.3977239033484197,-1.9655288434813643,0.28051771496805755,-0.6296086344763075,0.2217754243889392,-0.9898132227558145,0.8910991575602472,-0.29642159747919605,0.4231944579200692,1.256801727770693,-0.4067075514446695,0.24493038121153715,1.0535684301855348,-0.4670495258166496,0.5094836670179137,0.3840814892869684,-2.6101861608710926,0.30080786793115566,-0.2379541050920444,-0.4670495258166496,0.5094836670179137,-0.2379541050920444,12-15,Father-Son,3.4618181818181815,3.534090909090909,0.45454545454545453,1,0
F1822,8,C2,Central,50,1,Urban,2,Female,2,Female,45,20.1,5,4.13,4.86,3.86,3.44,3,3,3,4,4,4,3.5,4,5,4,3,4,4.0,3,4,4,3,6,4.0,4.05,4,3,3,4,5,4,3.83,4,4,3,4,4,3.8,3,1,2,3,2,2.2,3.49,6,4,5,4,4.75,0.05600244119559184,-0.15827490310303177,1.0265559536547082,0.7184467636646469,0.7753293102013137,0.02452413828052955,-0.3425304566260032,0.41013591091269075,0.8385114595396613,0.21659865948853396,1.5050995257769477,0.17719026120869585,0.024847800709621705,0.5329504741833504,1.0094836670179137,0.05408148928696832,-0.21018616087109265,1.1008078679311555,0.5380047990175445,0.5329504741833504,1.0094836670179137,0.5380047990175445,19-22,Mother-Daughter,3.4087878787878787,3.984848484848485,0.5454545454545454,1,0
F1823,18,W6,Western,120,1,Urban,2,Female,2,Female,41,12.5,5,3.18,3.84,4.35,3.52,3,3,3,2,3,2,2.67,7,7,7,7,7,7.0,2,3,2,2,1,2.0,3.89,4,3,3,2,4,3,3.17,6,5,6,6,7,6.0,3,3,3,2,3,2.8,4.01,5,5,5,5,5.0,-0.8034788120978842,2.100792522369884,-0.8385396430619187,0.5027578999620946,0.04463818092897921,1.8841426335138276,0.2742843504671218,1.022485751518992,1.0461699603494574,-0.543549736563813,-0.1335922546987244,0.8410434372365367,0.16201055130641023,0.3729504741833507,1.2594836670179137,-0.7759185107130318,2.7898138391289073,-0.8991921320688445,0.4697250308405163,0.3729504741833507,1.2594836670179137,0.4697250308405163,12-15,Mother-Daughter,3.4250000000000003,3.1354166666666665,0.4166666666666667,0,1
